user_id,frequency,recency,F_score,R_score,RFM_score
112864,3,4,1,0,01
112867,4,0,1,1,11
112868,1,4,0,0,00
112870,17,0,1,1,11
112877,6,2,1,1,11
112887,4,1,1,1,11
112890,3,1,1,1,11
112899,2,1,0,1,10
112910,2,7,0,0,00
112914,2,3,0,0,00
112920,2,5,0,0,00
112921,1,1,0,1,10
112930,5,0,1,1,11
112933,7,3,1,0,01
112934,8,2,1,1,11
112936,4,0,1,1,11
112952,1,8,0,0,00
112961,4,1,1,1,11
112965,1,0,0,1,10
112970,12,0,1,1,11
112972,1,3,0,0,00
112981,3,0,1,1,11
112988,5,2,1,1,11
112997,9,0,1,1,11
113000,1,1,0,1,10
113010,4,0,1,1,11
113014,1,4,0,0,00
113023,2,3,0,0,00
113027,2,5,0,0,00
113031,1,0,0,1,10
113034,3,3,1,0,01
113046,2,0,0,1,10
113053,1,1,0,1,10
113059,2,4,0,0,00
113069,3,1,1,1,11
113080,3,2,1,1,11
113082,7,0,1,1,11
113111,4,1,1,1,11
113116,4,0,1,1,11
113118,3,5,1,0,01
113143,3,1,1,1,11
113163,8,0,1,1,11
113164,13,0,1,1,11
113194,2,2,0,1,10
113198,2,2,0,1,10
113221,1,3,0,0,00
113233,1,5,0,0,00
113244,7,0,1,1,11
113251,1,4,0,0,00
113253,4,2,1,1,11
113255,3,0,1,1,11
113256,3,0,1,1,11
113269,5,0,1,1,11
113291,5,0,1,1,11
113297,2,1,0,1,10
113321,7,0,1,1,11
113325,1,8,0,0,00
113326,1,0,0,1,10
113334,3,1,1,1,11
113360,3,8,1,0,01
113361,5,1,1,1,11
113371,16,1,1,1,11
113372,9,2,1,1,11
113375,5,3,1,0,01
113397,6,0,1,1,11
113401,2,0,0,1,10
113424,4,3,1,0,01
113446,10,1,1,1,11
113491,1,0,0,1,10
113512,6,2,1,1,11
113514,1,8,0,0,00
113521,1,1,0,1,10
113523,5,6,1,0,01
113526,1,6,0,0,00
113537,1,5,0,0,00
113551,2,3,0,0,00
113556,2,1,0,1,10
113564,2,0,0,1,10
113570,9,0,1,1,11
113571,7,6,1,0,01
113572,2,3,0,0,00
113577,1,0,0,1,10
113584,6,6,1,0,01
113593,2,1,0,1,10
113598,1,0,0,1,10
113602,1,5,0,0,00
113603,4,0,1,1,11
113617,6,3,1,0,01
113625,2,3,0,0,00
113627,4,0,1,1,11
113631,1,0,0,1,10
113640,2,4,0,0,00
113644,1,1,0,1,10
113652,1,7,0,0,00
113660,1,2,0,1,10
113690,3,8,1,0,01
113696,6,2,1,1,11
113701,5,2,1,1,11
113705,17,0,1,1,11
113709,1,2,0,1,10
113710,2,6,0,0,00
113717,2,1,0,1,10
113722,3,6,1,0,01
113731,4,5,1,0,01
113732,2,5,0,0,00
113737,6,3,1,0,01
113743,1,3,0,0,00
113748,1,8,0,0,00
113749,2,0,0,1,10
113753,1,7,0,0,00
113762,1,1,0,1,10
113763,1,0,0,1,10
113768,1,8,0,0,00
113770,1,0,0,1,10
113785,1,3,0,0,00
113801,1,3,0,0,00
113823,6,1,1,1,11
113826,1,5,0,0,00
113829,4,0,1,1,11
113834,5,0,1,1,11
113848,2,1,0,1,10
113873,1,8,0,0,00
113879,4,0,1,1,11
113890,4,0,1,1,11
113896,8,1,1,1,11
113900,2,0,0,1,10
113904,3,2,1,1,11
113906,2,0,0,1,10
113910,6,1,1,1,11
113932,5,0,1,1,11
113936,1,4,0,0,00
113938,3,0,1,1,11
113948,1,7,0,0,00
113949,1,5,0,0,00
113956,3,1,1,1,11
113968,1,2,0,1,10
113973,11,0,1,1,11
113983,1,1,0,1,10
113984,3,2,1,1,11
113986,2,6,0,0,00
113995,1,5,0,0,00
114001,1,2,0,1,10
114002,5,1,1,1,11
114010,3,1,1,1,11
114031,2,5,0,0,00
114035,3,0,1,1,11
114036,3,3,1,0,01
114040,1,1,0,1,10
114042,1,7,0,0,00
114046,2,4,0,0,00
114062,1,2,0,1,10
114069,4,2,1,1,11
114089,1,1,0,1,10
114105,3,7,1,0,01
114128,1,4,0,0,00
114132,2,6,0,0,00
114141,4,5,1,0,01
114142,4,1,1,1,11
114160,3,5,1,0,01
114172,2,4,0,0,00
114189,3,0,1,1,11
114197,3,4,1,0,01
114200,1,7,0,0,00
114208,1,4,0,0,00
114209,1,4,0,0,00
114219,3,1,1,1,11
114220,2,8,0,0,00
114224,1,5,0,0,00
114229,7,3,1,0,01
114232,2,0,0,1,10
114246,4,1,1,1,11
114252,2,2,0,1,10
114272,1,5,0,0,00
114278,3,5,1,0,01
114280,2,4,0,0,00
114283,2,5,0,0,00
114295,2,0,0,1,10
114300,1,2,0,1,10
114308,1,7,0,0,00
114309,2,8,0,0,00
114321,1,0,0,1,10
114339,1,0,0,1,10
114341,1,1,0,1,10
114344,1,2,0,1,10
114361,1,7,0,0,00
114365,2,0,0,1,10
114367,2,1,0,1,10
114374,1,2,0,1,10
114375,6,3,1,0,01
114394,3,1,1,1,11
114405,1,0,0,1,10
114415,2,0,0,1,10
114419,1,2,0,1,10
114436,1,5,0,0,00
114438,2,1,0,1,10
114454,2,0,0,1,10
114457,2,8,0,0,00
114459,1,2,0,1,10
114467,14,2,1,1,11
114478,4,4,1,0,01
114521,3,3,1,0,01
114523,2,0,0,1,10
114524,2,4,0,0,00
114536,2,0,0,1,10
114546,6,0,1,1,11
114558,6,3,1,0,01
114565,3,3,1,0,01
114569,1,8,0,0,00
114571,2,3,0,0,00
114576,2,2,0,1,10
114585,1,3,0,0,00
114594,1,0,0,1,10
114601,5,4,1,0,01
114616,1,8,0,0,00
114623,1,2,0,1,10
114629,1,7,0,0,00
114635,1,6,0,0,00
114637,1,0,0,1,10
114644,7,0,1,1,11
114650,5,1,1,1,11
114656,1,1,0,1,10
114664,3,2,1,1,11
114669,2,1,0,1,10
114670,1,3,0,0,00
114672,8,4,1,0,01
114682,1,0,0,1,10
114687,13,0,1,1,11
114690,1,1,0,1,10
114714,1,7,0,0,00
114726,1,6,0,0,00
114733,4,0,1,1,11
114743,3,4,1,0,01
114744,3,1,1,1,11
114749,2,4,0,0,00
114752,2,4,0,0,00
114754,2,6,0,0,00
114771,1,0,0,1,10
114778,1,2,0,1,10
114779,1,1,0,1,10
114781,11,0,1,1,11
114784,1,5,0,0,00
114788,1,8,0,0,00
114798,2,6,0,0,00
114805,1,0,0,1,10
114823,1,4,0,0,00
114824,8,0,1,1,11
114832,1,1,0,1,10
114848,2,0,0,1,10
114861,2,0,0,1,10
114864,3,0,1,1,11
114873,3,0,1,1,11
114892,2,5,0,0,00
114900,3,4,1,0,01
114912,3,1,1,1,11
114913,1,1,0,1,10
114915,1,3,0,0,00
114916,1,0,0,1,10
114917,2,7,0,0,00
114926,9,2,1,1,11
114927,2,2,0,1,10
114931,5,0,1,1,11
114941,6,3,1,0,01
114948,31,0,1,1,11
114954,5,1,1,1,11
114962,5,2,1,1,11
114964,1,2,0,1,10
114968,1,4,0,0,00
114974,1,5,0,0,00
114996,1,7,0,0,00
115000,4,0,1,1,11
115009,1,3,0,0,00
115012,2,5,0,0,00
115031,7,0,1,1,11
115039,3,3,1,0,01
115044,1,5,0,0,00
115046,4,7,1,0,01
115047,13,3,1,0,01
115065,1,2,0,1,10
115087,4,2,1,1,11
115098,6,0,1,1,11
115104,1,0,0,1,10
115106,2,3,0,0,00
115108,3,0,1,1,11
115109,4,0,1,1,11
115127,2,0,0,1,10
115147,1,3,0,0,00
115168,1,4,0,0,00
115179,5,2,1,1,11
115185,4,0,1,1,11
115197,3,0,1,1,11
115198,1,4,0,0,00
115220,3,4,1,0,01
115221,4,1,1,1,11
115222,1,1,0,1,10
115224,3,0,1,1,11
115227,1,0,0,1,10
115229,9,0,1,1,11
115238,3,1,1,1,11
115242,3,0,1,1,11
115245,1,0,0,1,10
115247,3,0,1,1,11
115250,3,1,1,1,11
115254,7,1,1,1,11
115259,2,0,0,1,10
115274,1,8,0,0,00
115281,2,0,0,1,10
115289,1,5,0,0,00
115293,1,3,0,0,00
115297,2,3,0,0,00
115299,1,1,0,1,10
115320,1,8,0,0,00
115326,2,1,0,1,10
115327,1,3,0,0,00
115332,1,3,0,0,00
115333,2,1,0,1,10
115337,7,1,1,1,11
115344,2,0,0,1,10
115350,1,1,0,1,10
115360,2,0,0,1,10
115374,4,2,1,1,11
115376,4,1,1,1,11
115385,4,0,1,1,11
115387,4,0,1,1,11
115411,13,1,1,1,11
115415,2,5,0,0,00
115416,7,1,1,1,11
115424,2,0,0,1,10
115438,1,4,0,0,00
115440,3,0,1,1,11
115442,2,3,0,0,00
115443,3,2,1,1,11
115453,2,6,0,0,00
115456,1,3,0,0,00
115462,1,6,0,0,00
115473,1,7,0,0,00
115476,4,0,1,1,11
115494,1,1,0,1,10
115506,8,5,1,0,01
115509,5,6,1,0,01
115512,5,0,1,1,11
115525,1,7,0,0,00
115530,4,1,1,1,11
115531,5,6,1,0,01
115536,2,2,0,1,10
115537,1,3,0,0,00
115543,2,5,0,0,00
115554,1,7,0,0,00
115555,9,0,1,1,11
115563,3,1,1,1,11
115564,1,6,0,0,00
115592,1,6,0,0,00
115594,1,1,0,1,10
115596,2,1,0,1,10
115605,1,3,0,0,00
115614,4,0,1,1,11
115618,3,5,1,0,01
115620,1,0,0,1,10
115638,1,6,0,0,00
115648,5,2,1,1,11
115650,4,0,1,1,11
115651,2,0,0,1,10
115685,2,0,0,1,10
115686,2,2,0,1,10
115710,1,2,0,1,10
115716,1,2,0,1,10
115718,1,7,0,0,00
115730,4,1,1,1,11
115733,4,1,1,1,11
115738,4,3,1,0,01
115743,1,7,0,0,00
115744,1,8,0,0,00
115749,4,1,1,1,11
115752,5,0,1,1,11
115762,3,5,1,0,01
115773,4,1,1,1,11
115774,3,0,1,1,11
115797,3,0,1,1,11
115810,7,4,1,0,01
115813,1,3,0,0,00
115822,2,5,0,0,00
115853,1,3,0,0,00
115855,1,1,0,1,10
115864,5,1,1,1,11
115866,2,0,0,1,10
115873,1,1,0,1,10
115874,2,1,0,1,10
115880,2,3,0,0,00
115906,1,5,0,0,00
115914,4,4,1,0,01
115919,2,2,0,1,10
115920,1,1,0,1,10
115932,6,4,1,0,01
115935,9,0,1,1,11
115941,5,1,1,1,11
115950,2,0,0,1,10
115966,3,0,1,1,11
115967,2,1,0,1,10
115972,3,0,1,1,11
115983,1,6,0,0,00
115986,1,3,0,0,00
115989,1,8,0,0,00
115994,1,0,0,1,10
115996,3,0,1,1,11
116018,3,4,1,0,01
116019,1,2,0,1,10
116021,6,0,1,1,11
116026,2,0,0,1,10
116028,14,2,1,1,11
116061,1,3,0,0,00
116066,2,6,0,0,00
116102,4,6,1,0,01
116108,9,0,1,1,11
116111,1,5,0,0,00
116123,1,1,0,1,10
116132,9,0,1,1,11
116133,4,7,1,0,01
116135,3,4,1,0,01
116143,2,1,0,1,10
116151,1,1,0,1,10
116155,3,0,1,1,11
116163,2,0,0,1,10
116167,2,1,0,1,10
116201,2,4,0,0,00
116204,1,5,0,0,00
116229,2,0,0,1,10
116241,6,2,1,1,11
116262,7,3,1,0,01
116264,1,3,0,0,00
116269,3,5,1,0,01
116271,1,2,0,1,10
116282,1,7,0,0,00
116286,2,3,0,0,00
116287,2,2,0,1,10
116289,1,4,0,0,00
116290,2,4,0,0,00
116292,1,6,0,0,00
116308,3,0,1,1,11
116310,6,0,1,1,11
116316,3,5,1,0,01
116327,3,3,1,0,01
116328,2,3,0,0,00
116330,1,2,0,1,10
116333,5,2,1,1,11
116342,3,0,1,1,11
116343,2,0,0,1,10
116344,7,0,1,1,11
116345,2,6,0,0,00
116348,1,0,0,1,10
116350,1,0,0,1,10
116352,1,8,0,0,00
116355,4,1,1,1,11
116363,2,0,0,1,10
116364,3,1,1,1,11
116381,6,1,1,1,11
116387,4,7,1,0,01
116405,7,1,1,1,11
116407,1,4,0,0,00
116422,1,4,0,0,00
116430,3,0,1,1,11
116448,1,7,0,0,00
116459,3,2,1,1,11
116469,1,1,0,1,10
116482,1,5,0,0,00
116487,1,8,0,0,00
116518,1,7,0,0,00
116520,1,3,0,0,00
116523,13,0,1,1,11
116530,1,7,0,0,00
116531,2,2,0,1,10
116533,1,4,0,0,00
116541,1,3,0,0,00
116550,1,4,0,0,00
116554,2,2,0,1,10
116556,1,8,0,0,00
116572,5,0,1,1,11
116582,8,0,1,1,11
116584,2,3,0,0,00
116588,2,6,0,0,00
116596,4,1,1,1,11
116607,3,4,1,0,01
116608,1,7,0,0,00
116611,4,1,1,1,11
116617,2,1,0,1,10
116624,1,6,0,0,00
116636,1,0,0,1,10
116647,1,0,0,1,10
116654,1,3,0,0,00
116656,1,4,0,0,00
116659,14,0,1,1,11
116666,2,0,0,1,10
116682,9,0,1,1,11
116693,2,5,0,0,00
116694,1,4,0,0,00
116697,2,0,0,1,10
116701,1,3,0,0,00
116708,4,6,1,0,01
116711,1,2,0,1,10
116712,1,1,0,1,10
116717,5,1,1,1,11
116722,2,2,0,1,10
116727,1,5,0,0,00
116736,4,1,1,1,11
116738,2,0,0,1,10
116750,1,5,0,0,00
116760,2,2,0,1,10
116767,3,2,1,1,11
116769,7,0,1,1,11
116772,1,8,0,0,00
116796,2,5,0,0,00
116797,3,3,1,0,01
116801,7,0,1,1,11
116805,4,0,1,1,11
116809,1,5,0,0,00
116812,2,6,0,0,00
116820,5,4,1,0,01
116821,3,2,1,1,11
116833,3,4,1,0,01
116837,4,0,1,1,11
116842,2,0,0,1,10
116843,2,4,0,0,00
116847,1,3,0,0,00
116859,1,1,0,1,10
116867,4,2,1,1,11
116868,3,0,1,1,11
116869,1,8,0,0,00
116885,3,3,1,0,01
116892,3,0,1,1,11
116894,8,1,1,1,11
116897,1,1,0,1,10
116901,3,0,1,1,11
116902,2,0,0,1,10
116906,4,1,1,1,11
116911,2,3,0,0,00
116930,25,1,1,1,11
116934,1,1,0,1,10
116935,5,3,1,0,01
116939,1,6,0,0,00
116941,8,2,1,1,11
116955,1,3,0,0,00
116963,2,0,0,1,10
117006,3,2,1,1,11
117009,2,4,0,0,00
117013,7,0,1,1,11
117016,2,1,0,1,10
117019,5,0,1,1,11
117038,3,0,1,1,11
117041,3,1,1,1,11
117053,5,2,1,1,11
117057,1,7,0,0,00
117067,1,1,0,1,10
117075,8,0,1,1,11
117079,1,1,0,1,10
117080,6,2,1,1,11
117085,2,7,0,0,00
117086,1,3,0,0,00
117090,6,2,1,1,11
117092,3,1,1,1,11
117100,2,2,0,1,10
117115,4,4,1,0,01
117117,2,4,0,0,00
117124,1,5,0,0,00
117127,1,8,0,0,00
117128,2,5,0,0,00
117146,10,0,1,1,11
117147,5,5,1,0,01
117154,3,8,1,0,01
117156,1,2,0,1,10
117162,2,7,0,0,00
117163,2,0,0,1,10
117171,3,2,1,1,11
117174,10,0,1,1,11
117176,2,7,0,0,00
117184,9,1,1,1,11
117190,1,2,0,1,10
117193,4,1,1,1,11
117198,5,3,1,0,01
117200,6,1,1,1,11
117202,1,0,0,1,10
117205,8,0,1,1,11
117206,2,2,0,1,10
117216,1,2,0,1,10
117226,5,0,1,1,11
117231,2,0,0,1,10
117246,2,3,0,0,00
117251,1,5,0,0,00
117255,3,0,1,1,11
117258,1,5,0,0,00
117262,1,0,0,1,10
117272,2,7,0,0,00
117278,2,4,0,0,00
117282,1,6,0,0,00
117284,1,5,0,0,00
117285,1,1,0,1,10
117294,1,6,0,0,00
117311,4,1,1,1,11
117315,2,0,0,1,10
117328,1,6,0,0,00
117330,1,3,0,0,00
117336,2,1,0,1,10
117341,1,0,0,1,10
117343,2,0,0,1,10
117347,4,0,1,1,11
117356,2,1,0,1,10
117360,1,7,0,0,00
117367,2,1,0,1,10
117384,2,0,0,1,10
117385,1,6,0,0,00
117395,1,6,0,0,00
117399,3,0,1,1,11
117404,2,4,0,0,00
117410,1,5,0,0,00
117417,5,4,1,0,01
117418,6,0,1,1,11
117421,4,1,1,1,11
117423,1,2,0,1,10
117425,1,0,0,1,10
117428,1,1,0,1,10
117439,9,0,1,1,11
117442,1,1,0,1,10
117448,4,3,1,0,01
117450,3,5,1,0,01
117452,2,0,0,1,10
117453,3,5,1,0,01
117455,7,2,1,1,11
117458,4,7,1,0,01
117459,3,0,1,1,11
117462,6,3,1,0,01
117472,2,5,0,0,00
117473,1,1,0,1,10
117474,2,3,0,0,00
117476,2,0,0,1,10
117530,5,2,1,1,11
117534,2,0,0,1,10
117539,11,1,1,1,11
117540,4,6,1,0,01
117556,1,0,0,1,10
117560,2,2,0,1,10
117570,4,2,1,1,11
117578,1,6,0,0,00
117585,6,1,1,1,11
117606,5,2,1,1,11
117607,1,3,0,0,00
117612,1,6,0,0,00
117616,4,0,1,1,11
117627,1,7,0,0,00
117648,12,0,1,1,11
117652,2,1,0,1,10
117653,5,4,1,0,01
117658,1,7,0,0,00
117666,1,5,0,0,00
117671,2,1,0,1,10
117679,4,1,1,1,11
117689,5,0,1,1,11
117691,1,6,0,0,00
117692,1,0,0,1,10
117701,4,3,1,0,01
117702,1,7,0,0,00
117707,6,3,1,0,01
117718,5,4,1,0,01
117733,2,7,0,0,00
117738,2,2,0,1,10
117761,3,2,1,1,11
117767,4,1,1,1,11
117770,4,1,1,1,11
117772,6,1,1,1,11
117776,1,7,0,0,00
117782,3,1,1,1,11
117798,2,0,0,1,10
117802,4,5,1,0,01
117805,5,0,1,1,11
117808,4,1,1,1,11
117818,4,3,1,0,01
117842,1,1,0,1,10
117857,6,0,1,1,11
117883,2,4,0,0,00
117886,3,1,1,1,11
117888,2,0,0,1,10
117893,3,0,1,1,11
117895,2,6,0,0,00
117902,3,1,1,1,11
117916,2,7,0,0,00
117921,1,1,0,1,10
117933,1,5,0,0,00
117935,1,6,0,0,00
117941,3,6,1,0,01
117957,5,1,1,1,11
117962,4,7,1,0,01
117965,3,1,1,1,11
117972,3,1,1,1,11
117981,5,0,1,1,11
117983,4,1,1,1,11
117987,2,3,0,0,00
117990,1,0,0,1,10
118006,2,4,0,0,00
118021,4,1,1,1,11
118040,2,2,0,1,10
118049,1,5,0,0,00
118056,15,0,1,1,11
118059,4,4,1,0,01
118074,2,4,0,0,00
118079,4,1,1,1,11
118087,4,3,1,0,01
118099,1,3,0,0,00
118112,2,2,0,1,10
118123,1,8,0,0,00
118130,5,0,1,1,11
118136,4,1,1,1,11
118138,1,6,0,0,00
118140,1,1,0,1,10
118147,1,0,0,1,10
118149,2,0,0,1,10
118164,6,0,1,1,11
118183,3,4,1,0,01
118187,1,1,0,1,10
118200,2,6,0,0,00
118202,21,0,1,1,11
118203,1,2,0,1,10
118217,2,2,0,1,10
118218,1,2,0,1,10
118231,3,1,1,1,11
118237,6,0,1,1,11
118238,6,0,1,1,11
118242,2,6,0,0,00
118265,2,0,0,1,10
118281,1,8,0,0,00
118290,1,2,0,1,10
118293,1,4,0,0,00
118302,1,2,0,1,10
118305,1,6,0,0,00
118306,2,2,0,1,10
118307,1,4,0,0,00
118308,1,2,0,1,10
118313,1,5,0,0,00
118314,1,7,0,0,00
118321,3,4,1,0,01
118328,2,3,0,0,00
118336,2,4,0,0,00
118379,2,5,0,0,00
118383,1,5,0,0,00
118384,7,0,1,1,11
118401,1,4,0,0,00
118418,1,4,0,0,00
118432,10,0,1,1,11
118441,4,7,1,0,01
118446,1,7,0,0,00
118459,2,3,0,0,00
118469,2,1,0,1,10
118474,1,6,0,0,00
118477,3,4,1,0,01
118494,1,1,0,1,10
118505,1,5,0,0,00
118513,5,4,1,0,01
118538,2,2,0,1,10
118566,2,0,0,1,10
118567,15,0,1,1,11
118576,1,5,0,0,00
118581,3,2,1,1,11
118583,1,7,0,0,00
118585,1,4,0,0,00
118587,2,1,0,1,10
118590,1,4,0,0,00
118600,1,3,0,0,00
118604,2,0,0,1,10
118610,2,0,0,1,10
118611,2,1,0,1,10
118614,4,2,1,1,11
118648,1,1,0,1,10
118652,2,4,0,0,00
118661,1,1,0,1,10
118671,6,6,1,0,01
118681,2,0,0,1,10
118683,1,7,0,0,00
118686,4,0,1,1,11
118691,1,2,0,1,10
118693,2,0,0,1,10
118701,1,3,0,0,00
118705,2,0,0,1,10
118711,1,8,0,0,00
118740,13,0,1,1,11
118742,2,3,0,0,00
118747,1,2,0,1,10
118750,2,3,0,0,00
118751,2,0,0,1,10
118766,1,5,0,0,00
118779,1,0,0,1,10
118782,3,0,1,1,11
118784,11,1,1,1,11
118790,1,5,0,0,00
118796,3,1,1,1,11
118815,1,4,0,0,00
118820,1,0,0,1,10
118840,4,0,1,1,11
118847,4,1,1,1,11
118859,2,1,0,1,10
118860,1,1,0,1,10
118867,9,0,1,1,11
118870,2,3,0,0,00
118891,1,1,0,1,10
118916,1,4,0,0,00
118918,5,2,1,1,11
118922,1,2,0,1,10
118924,3,0,1,1,11
118928,1,1,0,1,10
118933,3,7,1,0,01
118938,2,4,0,0,00
118939,1,4,0,0,00
118940,8,2,1,1,11
118944,2,6,0,0,00
118955,1,0,0,1,10
118956,1,5,0,0,00
118963,1,4,0,0,00
118965,3,1,1,1,11
118976,4,0,1,1,11
118978,5,3,1,0,01
118982,9,2,1,1,11
118994,1,8,0,0,00
118996,5,0,1,1,11
119004,3,0,1,1,11
119022,3,0,1,1,11
119032,2,1,0,1,10
119051,1,3,0,0,00
119061,1,0,0,1,10
119076,4,1,1,1,11
119078,1,6,0,0,00
119082,1,3,0,0,00
119083,1,4,0,0,00
119084,1,7,0,0,00
119089,1,2,0,1,10
119099,2,0,0,1,10
119120,1,3,0,0,00
119125,9,1,1,1,11
119128,4,1,1,1,11
119136,1,0,0,1,10
119139,4,0,1,1,11
119147,3,2,1,1,11
119167,2,0,0,1,10
119168,2,0,0,1,10
119185,5,0,1,1,11
119188,4,4,1,0,01
119205,4,1,1,1,11
119209,1,3,0,0,00
119213,4,1,1,1,11
119229,1,2,0,1,10
119241,1,0,0,1,10
119242,1,8,0,0,00
119259,4,2,1,1,11
119261,2,0,0,1,10
119270,2,7,0,0,00
119271,1,6,0,0,00
119272,5,4,1,0,01
119280,6,4,1,0,01
119292,1,6,0,0,00
119297,5,2,1,1,11
119305,1,1,0,1,10
119309,1,2,0,1,10
119316,2,1,0,1,10
119318,2,1,0,1,10
119319,6,2,1,1,11
119332,1,6,0,0,00
119333,1,0,0,1,10
119343,6,1,1,1,11
119354,1,1,0,1,10
119369,1,2,0,1,10
119379,4,1,1,1,11
119383,1,8,0,0,00
119390,1,1,0,1,10
119392,4,1,1,1,11
119395,4,1,1,1,11
119397,1,2,0,1,10
119403,2,2,0,1,10
119405,2,0,0,1,10
119408,3,0,1,1,11
119410,4,1,1,1,11
119418,1,7,0,0,00
119428,2,0,0,1,10
119443,4,0,1,1,11
119457,2,1,0,1,10
119468,1,7,0,0,00
119472,12,0,1,1,11
119481,2,1,0,1,10
119489,16,0,1,1,11
119496,6,0,1,1,11
119498,3,4,1,0,01
119500,1,8,0,0,00
119502,13,0,1,1,11
119508,2,1,0,1,10
119509,5,4,1,0,01
119516,4,2,1,1,11
119527,4,0,1,1,11
119534,3,1,1,1,11
119543,2,7,0,0,00
119547,1,6,0,0,00
119552,3,0,1,1,11
119562,2,4,0,0,00
119568,1,2,0,1,10
119577,1,3,0,0,00
119582,4,6,1,0,01
119605,1,4,0,0,00
119610,2,3,0,0,00
119616,1,1,0,1,10
119628,1,1,0,1,10
119633,3,0,1,1,11
119638,2,5,0,0,00
119654,2,0,0,1,10
119657,4,0,1,1,11
119659,1,2,0,1,10
119664,5,1,1,1,11
119668,10,0,1,1,11
119690,3,0,1,1,11
119720,3,3,1,0,01
119735,2,1,0,1,10
119741,1,1,0,1,10
119746,4,1,1,1,11
119750,1,8,0,0,00
119758,4,5,1,0,01
119767,2,1,0,1,10
119770,1,6,0,0,00
119775,4,0,1,1,11
119820,2,6,0,0,00
119831,2,0,0,1,10
119862,1,1,0,1,10
119879,1,1,0,1,10
119880,1,2,0,1,10
119883,3,1,1,1,11
119895,1,3,0,0,00
119915,3,0,1,1,11
119925,7,0,1,1,11
119940,1,3,0,0,00
119942,1,7,0,0,00
119944,3,4,1,0,01
119961,3,0,1,1,11
119970,2,0,0,1,10
119974,3,0,1,1,11
119982,1,8,0,0,00
119991,2,1,0,1,10
119998,6,0,1,1,11
119999,8,0,1,1,11
120009,7,1,1,1,11
120026,1,3,0,0,00
120036,2,0,0,1,10
120038,5,6,1,0,01
120047,1,3,0,0,00
120052,2,4,0,0,00
120059,10,4,1,0,01
120062,1,6,0,0,00
120071,1,0,0,1,10
120076,5,3,1,0,01
120089,1,2,0,1,10
120093,2,1,0,1,10
120114,2,0,0,1,10
120118,1,3,0,0,00
120129,3,0,1,1,11
120134,1,5,0,0,00
120135,4,0,1,1,11
120137,8,3,1,0,01
120150,3,0,1,1,11
120201,2,7,0,0,00
120228,7,1,1,1,11
120238,1,5,0,0,00
120241,5,0,1,1,11
120267,1,4,0,0,00
120269,1,0,0,1,10
120271,6,2,1,1,11
120283,1,5,0,0,00
120295,2,0,0,1,10
120301,1,8,0,0,00
120304,2,1,0,1,10
120305,3,1,1,1,11
120315,6,1,1,1,11
120326,1,2,0,1,10
120336,2,6,0,0,00
120338,2,4,0,0,00
120344,2,4,0,0,00
120346,1,8,0,0,00
120349,5,0,1,1,11
120374,4,2,1,1,11
120375,1,3,0,0,00
120379,9,1,1,1,11
120381,1,3,0,0,00
120388,1,8,0,0,00
120396,3,0,1,1,11
120398,5,0,1,1,11
120419,1,7,0,0,00
120422,3,2,1,1,11
120425,2,6,0,0,00
120426,3,2,1,1,11
120442,1,2,0,1,10
120444,2,8,0,0,00
120448,10,1,1,1,11
120452,2,4,0,0,00
120454,1,4,0,0,00
120456,2,4,0,0,00
120466,1,5,0,0,00
120471,3,5,1,0,01
120477,1,7,0,0,00
120478,1,3,0,0,00
120479,7,6,1,0,01
120493,5,2,1,1,11
120504,2,0,0,1,10
120514,3,1,1,1,11
120518,2,5,0,0,00
120524,2,5,0,0,00
120528,9,3,1,0,01
120534,3,2,1,1,11
120563,4,1,1,1,11
120565,1,3,0,0,00
120575,3,0,1,1,11
120581,6,0,1,1,11
120587,1,3,0,0,00
120592,4,7,1,0,01
120594,6,1,1,1,11
120604,3,4,1,0,01
120615,1,3,0,0,00
120621,5,3,1,0,01
120627,3,0,1,1,11
120630,2,0,0,1,10
120634,1,3,0,0,00
120640,5,0,1,1,11
120641,3,4,1,0,01
120665,1,4,0,0,00
120674,2,3,0,0,00
120675,2,5,0,0,00
120710,4,2,1,1,11
120711,3,0,1,1,11
120713,2,2,0,1,10
120734,9,1,1,1,11
120745,3,1,1,1,11
120760,2,6,0,0,00
120765,1,6,0,0,00
120771,2,0,0,1,10
120774,3,0,1,1,11
120781,7,4,1,0,01
120785,2,4,0,0,00
120823,2,0,0,1,10
120825,1,0,0,1,10
120830,2,0,0,1,10
120849,8,0,1,1,11
120851,3,1,1,1,11
120862,2,0,0,1,10
120872,1,2,0,1,10
120880,2,8,0,0,00
120887,1,0,0,1,10
120891,1,5,0,0,00
120900,9,3,1,0,01
120910,2,7,0,0,00
120922,3,1,1,1,11
120929,5,0,1,1,11
120932,6,0,1,1,11
120938,2,1,0,1,10
120939,3,0,1,1,11
120943,3,0,1,1,11
120958,4,7,1,0,01
120959,1,4,0,0,00
120968,2,0,0,1,10
120975,8,4,1,0,01
120977,3,7,1,0,01
120986,1,2,0,1,10
120988,3,0,1,1,11
120993,11,0,1,1,11
121006,2,0,0,1,10
121018,2,4,0,0,00
121020,1,3,0,0,00
121021,5,2,1,1,11
121024,3,3,1,0,01
121025,4,4,1,0,01
121027,1,0,0,1,10
121036,1,5,0,0,00
121066,3,0,1,1,11
121069,2,0,0,1,10
121070,8,1,1,1,11
121076,1,0,0,1,10
121084,1,6,0,0,00
121085,3,1,1,1,11
121102,2,0,0,1,10
121111,2,2,0,1,10
